userId,productId,interactionType,value,reviewStars,category,createdAt
user_334,68a5ed913d297682284a190e,view,0,0,T-Shirts,2025-07-21 03:32:17.219293
user_292,68a5ed913d297682284a1936,view,0,0,Wrist Watches,2025-08-19 16:09:17.219298
user_623,68a5ed933d297682284a1a21,view,0,0,Jeans,2024-08-25 15:48:17.219302
user_835,68a5ed933d297682284a1a36,view,0,0,Jeans,2024-10-01 00:38:17.219307
user_210,68a5ed913d297682284a18f8,view,0,0,Shoes,2025-01-30 01:17:17.219312
user_45,68a5ed923d297682284a1946,add_to_cart,1,0,Wrist Watches,2024-12-21 14:18:17.219317
user_166,68a5ed923d297682284a1977,view,0,0,Wrist Watches,2025-02-15 16:06:17.219322
user_631,68a5ed913d297682284a18d0,view,0,0,Shoes,2024-12-06 22:41:17.219326
user_203,68a5ed913d297682284a18fe,add_to_cart,3,0,Shoes,2025-03-12 19:29:17.219332
user_963,68a5ed913d297682284a18d1,view,0,0,T-Shirts,2025-05-04 19:48:17.219336
user_89,68a5ed923d297682284a1966,view,0,0,Shoes,2025-07-06 15:50:17.219341
user_329,68a5ed933d297682284a19e5,view,0,0,T-Shirts,2025-04-27 16:23:17.219351
user_282,68a5ed933d297682284a1a32,view,0,0,Jeans,2024-11-04 04:11:17.219355
user_632,68a5ed933d297682284a1a86,view,0,0,T-Shirts,2025-05-12 05:17:17.219360
user_701,68a5ed913d297682284a18a1,add_to_cart,1,0,Jeans,2024-09-09 17:30:17.219365
user_998,68a5ed913d297682284a1901,view,0,0,Jeans,2025-07-28 15:43:17.219371
user_626,68a5ed933d297682284a1a87,add_to_cart,2,0,Jeans,2025-07-24 03:31:17.219376
user_50,68a5ed913d297682284a18a3,view,0,0,Shoes,2025-05-13 15:53:17.219381
user_500,68a5ed913d297682284a18fe,view,0,0,Shoes,2025-03-10 22:45:17.219386
user_260,68a5ed913d297682284a191f,add_to_cart,3,0,Shoes,2025-08-05 10:26:17.219391
user_939,68a5ed913d297682284a18ff,view,0,0,Wrist Watches,2025-03-29 20:24:17.219396
user_511,68a5ed913d297682284a18c9,add_to_cart,1,0,Jeans,2025-02-27 04:02:17.219402
user_408,68a5ed913d297682284a18ca,view,0,0,Shoes,2025-04-25 01:39:17.219408
user_427,68a5ed923d297682284a19c8,purchase,2,0,Jeans,2024-08-24 15:20:17.219416
user_922,68a5ed933d297682284a1a78,view,0,0,T-Shirts,2024-09-05 04:31:17.219421
user_796,68a5ed913d297682284a18a4,add_to_cart,3,0,Wrist Watches,2024-09-04 11:13:17.219426
user_584,68a5ed923d297682284a19a1,view,0,0,Jeans,2024-11-22 11:36:17.219431
user_712,68a5ed903d297682284a187a,add_to_cart,3,0,Jeans,2025-07-23 23:13:17.219437
user_754,68a5ed913d297682284a18c8,view,0,0,Shoes,2024-10-04 23:47:17.219442
user_833,68a5ed933d297682284a19de,view,0,0,Shoes,2025-05-29 07:08:17.219446
user_106,68a5ed923d297682284a196b,add_to_cart,3,0,Wrist Watches,2024-11-18 15:02:17.219452
user_25,68a5ed923d297682284a19b9,view,0,0,T-Shirts,2025-02-23 19:01:17.219459
user_979,68a5ed933d297682284a1a08,purchase,1,0,T-Shirts,2024-09-12 06:31:17.219465
user_151,68a5ed933d297682284a19ed,view,0,0,T-Shirts,2024-08-21 16:01:17.219469
user_344,68a5ed923d297682284a19c8,view,0,0,Jeans,2024-12-03 19:32:17.219474
user_103,68a5ed933d297682284a1a74,view,0,0,T-Shirts,2025-04-11 11:45:17.219479
user_555,68a5ed933d297682284a1a01,view,0,0,Jeans,2025-04-30 19:12:17.219484
user_476,68a5ed933d297682284a19e9,view,0,0,Shoes,2025-08-16 05:23:17.219489
user_37,68a5ed923d297682284a199a,add_to_cart,1,0,T-Shirts,2025-03-28 18:44:17.219494
user_844,68a5ed913d297682284a191f,view,0,0,Shoes,2025-01-03 08:32:17.219499
user_139,68a5ed923d297682284a19cc,view,0,0,Jeans,2025-03-27 20:42:17.219504
user_431,68a5ed913d297682284a1914,view,0,0,Wrist Watches,2024-11-17 01:02:17.219509
user_872,68a5ed913d297682284a191a,view,0,0,Jeans,2025-05-23 07:01:17.219514
user_116,68a5ed923d297682284a19a8,view,0,0,T-Shirts,2024-12-02 16:32:17.219519
user_18,68a5ed923d297682284a19d4,add_to_cart,2,0,T-Shirts,2025-08-04 15:05:17.219524
user_564,68a5ed933d297682284a19fe,view,0,0,T-Shirts,2025-07-18 23:34:17.219529
user_526,68a5ed923d297682284a19c0,view,0,0,Wrist Watches,2024-08-21 13:00:17.219534
user_686,68a5ed913d297682284a18d1,view,0,0,T-Shirts,2025-07-18 13:34:17.219539
user_497,68a5ed913d297682284a18ad,add_to_cart,2,0,T-Shirts,2024-12-14 19:06:17.219544
user_26,68a5ed933d297682284a1a06,view,0,0,Wrist Watches,2025-05-12 04:46:17.219549
user_677,68a5ed933d297682284a1a6b,add_to_cart,1,0,T-Shirts,2025-05-08 00:47:17.219558
user_954,68a5ed923d297682284a1996,add_to_cart,3,0,Jeans,2025-07-28 02:50:17.219563
user_664,68a5ed923d297682284a1974,view,0,0,Jeans,2025-01-31 10:57:17.219568
user_835,68a5ed923d297682284a19a2,view,0,0,Shoes,2025-01-02 07:56:17.219573
user_31,68a5ed913d297682284a1919,add_to_cart,3,0,T-Shirts,2025-05-21 23:31:17.219578
user_976,68a5ed913d297682284a18f9,view,0,0,Jeans,2025-07-30 10:27:17.219583
user_566,68a5ed923d297682284a1984,view,0,0,T-Shirts,2024-09-09 21:43:17.219588
user_269,68a5ed913d297682284a18b6,purchase,3,3,T-Shirts,2024-12-10 23:47:17.219595
user_553,68a5ed923d297682284a1952,view,0,0,Wrist Watches,2025-06-07 22:15:17.219600
user_78,68a5ed933d297682284a1a08,view,0,0,T-Shirts,2024-08-26 10:09:17.219606
user_58,68a5ed933d297682284a1a60,view,0,0,Jeans,2025-04-12 10:37:17.219612
user_396,68a5ed933d297682284a19de,add_to_cart,1,0,Shoes,2024-11-01 05:02:17.219617
user_527,68a5ed933d297682284a1a1a,view,0,0,Jeans,2025-02-10 00:28:17.219622
user_600,68a5ed913d297682284a18d2,view,0,0,T-Shirts,2025-03-24 10:14:17.219627
user_701,68a5ed933d297682284a1a07,purchase,1,5,Jeans,2025-07-20 13:41:17.219634
user_753,68a5ed923d297682284a19c3,purchase,1,5,T-Shirts,2024-11-07 02:28:17.219647
user_124,68a5ed933d297682284a1a14,view,0,0,Jeans,2025-03-14 21:16:17.219652
user_950,68a5ed933d297682284a1a48,view,0,0,T-Shirts,2025-01-08 03:52:17.219657
user_389,68a5ed933d297682284a1a5c,view,0,0,T-Shirts,2024-09-04 11:00:17.219662
user_976,68a5ed933d297682284a19de,view,0,0,Shoes,2024-10-10 20:30:17.219667
user_834,68a5ed933d297682284a1a35,view,0,0,Wrist Watches,2025-06-24 04:12:17.219675
user_411,68a5ed933d297682284a19d9,view,0,0,T-Shirts,2024-09-16 16:05:17.219680
user_208,68a5ed933d297682284a1a26,view,0,0,Shoes,2024-09-24 14:08:17.219685
user_167,68a5ed923d297682284a199c,view,0,0,Wrist Watches,2025-02-09 10:52:17.219690
user_531,68a5ed923d297682284a1942,add_to_cart,3,0,Wrist Watches,2024-11-19 19:49:17.219696
user_23,68a5ed913d297682284a18e6,view,0,0,Wrist Watches,2025-07-29 05:18:17.219704
user_904,68a5ed923d297682284a196d,view,0,0,Shoes,2025-04-08 09:53:17.219710
user_616,68a5ed923d297682284a19c0,view,0,0,Wrist Watches,2025-04-02 13:48:17.219715
user_572,68a5ed923d297682284a1988,view,0,0,Jeans,2024-11-21 01:33:17.219720
user_59,68a5ed923d297682284a19c6,view,0,0,T-Shirts,2024-12-17 06:07:17.219725
user_808,68a5ed933d297682284a1a24,view,0,0,Jeans,2025-03-28 18:37:17.219729
user_955,68a5ed923d297682284a19a8,view,0,0,T-Shirts,2024-10-04 17:00:17.219734
user_11,68a5ed933d297682284a1a0f,view,0,0,Jeans,2025-05-23 13:19:17.219739
user_772,68a5ed923d297682284a19cd,view,0,0,Jeans,2024-11-02 05:17:17.219744
user_690,68a5ed913d297682284a18ea,add_to_cart,3,0,Jeans,2025-07-11 17:31:17.219750
user_208,68a5ed933d297682284a1a6a,add_to_cart,1,0,T-Shirts,2025-02-19 04:31:17.219758
user_141,68a5ed913d297682284a1926,view,0,0,Wrist Watches,2024-09-14 22:33:17.219763
user_566,68a5ed913d297682284a18e9,view,0,0,Wrist Watches,2025-05-13 20:55:17.219768
user_908,68a5ed913d297682284a187e,view,0,0,Jeans,2025-06-20 21:36:17.219773
user_697,68a5ed913d297682284a193b,view,0,0,T-Shirts,2025-02-18 12:47:17.219780
user_969,68a5ed913d297682284a193a,view,0,0,Wrist Watches,2024-08-28 18:49:17.219785
user_818,68a5ed933d297682284a1a40,view,0,0,Shoes,2025-05-29 00:25:17.219790
user_35,68a5ed923d297682284a1998,view,0,0,T-Shirts,2024-11-24 23:27:17.219794
user_459,68a5ed913d297682284a1925,purchase,1,0,Jeans,2025-02-01 17:27:17.219800
user_636,68a5ed923d297682284a1962,purchase,2,1,Shoes,2024-12-14 23:17:17.219807
user_569,68a5ed933d297682284a1a11,add_to_cart,2,0,T-Shirts,2024-09-23 13:23:17.219812
user_654,68a5ed923d297682284a197c,view,0,0,Jeans,2024-08-24 19:11:17.219817
user_735,68a5ed933d297682284a1a88,view,0,0,Jeans,2024-10-18 06:39:17.219822
user_652,68a5ed933d297682284a19db,view,0,0,T-Shirts,2025-07-17 16:13:17.219827
user_204,68a5ed923d297682284a1969,purchase,3,4,Wrist Watches,2025-06-15 18:20:17.219834
user_862,68a5ed933d297682284a1a3f,view,0,0,T-Shirts,2025-01-03 14:05:17.219839
user_35,68a5ed933d297682284a1a13,view,0,0,Shoes,2024-11-07 03:13:17.219843
user_922,68a5ed933d297682284a1a1e,view,0,0,Shoes,2025-06-08 12:52:17.219848
user_302,68a5ed913d297682284a18a7,view,0,0,T-Shirts,2025-05-17 06:47:17.219853
user_795,68a5ed933d297682284a1a4e,view,0,0,Jeans,2024-12-07 21:16:17.219858
user_968,68a5ed913d297682284a18d6,view,0,0,Wrist Watches,2024-10-03 01:31:17.219862
user_813,68a5ed933d297682284a1a1d,purchase,1,5,Wrist Watches,2024-10-03 13:25:17.219869
user_289,68a5ed913d297682284a1915,view,0,0,Wrist Watches,2025-02-21 21:25:17.219874
user_272,68a5ed933d297682284a1a75,add_to_cart,2,0,Shoes,2025-02-03 09:15:17.219879
user_843,68a5ed903d297682284a1879,view,0,0,T-Shirts,2024-10-18 11:15:17.219886
user_198,68a5ed913d297682284a18b7,view,0,0,Wrist Watches,2024-09-16 23:39:17.219891
user_257,68a5ed933d297682284a1a70,add_to_cart,2,0,T-Shirts,2024-10-01 06:23:17.219897
user_785,68a5ed913d297682284a1897,add_to_cart,2,0,Jeans,2025-08-16 12:15:17.219902
user_26,68a5ed913d297682284a192c,view,0,0,Jeans,2025-08-11 04:25:17.219907
user_872,68a5ed913d297682284a1923,view,0,0,Jeans,2025-03-30 05:17:17.219911
user_372,68a5ed933d297682284a1a86,add_to_cart,1,0,T-Shirts,2025-03-22 15:18:17.219917
user_640,68a5ed913d297682284a1931,view,0,0,Jeans,2025-03-22 12:00:17.219922
user_904,68a5ed923d297682284a19c6,view,0,0,T-Shirts,2025-02-17 10:23:17.219926
user_588,68a5ed923d297682284a19a1,view,0,0,Jeans,2025-01-20 15:22:17.219931
user_957,68a5ed923d297682284a196a,view,0,0,Shoes,2024-09-17 13:22:17.219936
user_381,68a5ed933d297682284a19ef,purchase,1,5,Shoes,2024-12-26 16:28:17.219943
user_94,68a5ed933d297682284a1a19,view,0,0,Shoes,2025-03-11 07:23:17.219948
user_224,68a5ed923d297682284a1942,view,0,0,Wrist Watches,2025-01-19 03:41:17.219953
user_171,68a5ed913d297682284a1920,view,0,0,Jeans,2025-06-22 04:44:17.219958
user_76,68a5ed923d297682284a199d,purchase,3,0,Shoes,2024-12-19 13:32:17.219963
user_343,68a5ed913d297682284a192b,view,0,0,Shoes,2025-02-25 11:05:17.219968
user_830,68a5ed913d297682284a193a,add_to_cart,2,0,Wrist Watches,2024-09-15 22:13:17.219973
user_397,68a5ed933d297682284a1a56,view,0,0,T-Shirts,2025-01-24 03:27:17.219978
user_484,68a5ed933d297682284a19e9,view,0,0,Shoes,2024-12-29 08:33:17.219985
user_57,68a5ed913d297682284a18f4,view,0,0,Shoes,2024-12-24 14:21:17.219990
user_63,68a5ed923d297682284a195d,add_to_cart,2,0,Jeans,2025-02-05 12:06:17.219996
user_377,68a5ed933d297682284a19ff,add_to_cart,1,0,T-Shirts,2025-06-17 07:15:17.220001
user_258,68a5ed913d297682284a189f,view,0,0,Jeans,2025-01-14 00:34:17.220006
user_201,68a5ed913d297682284a18eb,view,0,0,Jeans,2025-05-26 11:06:17.220011
user_965,68a5ed913d297682284a192a,add_to_cart,1,0,Jeans,2025-05-14 22:50:17.220016
user_148,68a5ed913d297682284a188c,purchase,2,0,Jeans,2025-05-21 09:34:17.220022
user_270,68a5ed933d297682284a19ec,view,0,0,Shoes,2025-06-03 20:16:17.220027
user_936,68a5ed933d297682284a1a19,view,0,0,Shoes,2025-06-28 00:43:17.220032
user_869,68a5ed923d297682284a1960,view,0,0,T-Shirts,2025-01-07 08:33:17.220039
user_717,68a5ed933d297682284a1a74,view,0,0,T-Shirts,2024-12-11 12:29:17.220044
user_801,68a5ed923d297682284a198c,view,0,0,Jeans,2025-01-19 23:19:17.220048
user_42,68a5ed933d297682284a1a47,view,0,0,Shoes,2025-04-21 01:19:17.220053
user_178,68a5ed923d297682284a1986,add_to_cart,2,0,Shoes,2024-09-28 16:00:17.220059
user_310,68a5ed923d297682284a19d0,add_to_cart,2,0,T-Shirts,2025-08-01 00:15:17.220064
user_593,68a5ed923d297682284a1970,purchase,1,0,Jeans,2024-10-26 19:28:17.220069
user_280,68a5ed923d297682284a19b0,view,0,0,T-Shirts,2025-01-27 10:26:17.220074
user_933,68a5ed913d297682284a193b,purchase,3,5,T-Shirts,2025-08-01 04:50:17.220081
user_535,68a5ed933d297682284a1a03,add_to_cart,1,0,Wrist Watches,2024-12-24 17:01:17.220086
user_450,68a5ed913d297682284a191c,view,0,0,Shoes,2025-01-17 18:23:17.220094
user_384,68a5ed923d297682284a1943,view,0,0,T-Shirts,2025-05-18 08:19:17.220099
user_192,68a5ed913d297682284a18ad,view,0,0,T-Shirts,2025-07-22 10:57:17.220104
user_794,68a5ed923d297682284a1955,view,0,0,Jeans,2024-12-30 10:19:17.220108
user_827,68a5ed913d297682284a18ff,add_to_cart,2,0,Wrist Watches,2024-11-29 13:46:17.220113
user_326,68a5ed923d297682284a1947,view,0,0,Shoes,2024-09-02 17:27:17.220118
user_919,68a5ed923d297682284a19d2,view,0,0,Jeans,2025-05-15 22:21:17.220123
user_37,68a5ed913d297682284a187d,view,0,0,Jeans,2024-11-22 02:08:17.220127
user_119,68a5ed913d297682284a18fd,view,0,0,Wrist Watches,2025-02-10 01:36:17.220132
user_745,68a5ed933d297682284a1a00,add_to_cart,1,0,T-Shirts,2025-01-03 11:50:17.220138
user_65,68a5ed933d297682284a19ea,view,0,0,Jeans,2024-09-04 01:30:17.220142
user_517,68a5ed933d297682284a19ed,view,0,0,T-Shirts,2025-06-17 10:46:17.220147
user_409,68a5ed923d297682284a19be,view,0,0,Wrist Watches,2025-03-14 01:39:17.220152
user_501,68a5ed933d297682284a19e2,view,0,0,Jeans,2025-03-25 04:04:17.220157
user_583,68a5ed913d297682284a18e9,view,0,0,Wrist Watches,2024-09-03 14:35:17.220161
user_412,68a5ed923d297682284a1947,view,0,0,Shoes,2025-06-08 14:21:17.220166
user_12,68a5ed923d297682284a1965,add_to_cart,3,0,Shoes,2025-07-05 16:35:17.220171
user_45,68a5ed923d297682284a1945,add_to_cart,2,0,T-Shirts,2024-10-23 22:35:17.220177
user_561,68a5ed913d297682284a18cd,view,0,0,Shoes,2024-12-12 21:58:17.220182
user_408,68a5ed923d297682284a1998,purchase,3,3,T-Shirts,2024-10-13 20:21:17.220191
user_324,68a5ed913d297682284a18ce,view,0,0,T-Shirts,2024-09-26 09:35:17.220196
user_284,68a5ed933d297682284a1a01,view,0,0,Jeans,2024-09-30 11:48:17.220201
user_789,68a5ed913d297682284a1922,view,0,0,Jeans,2024-08-23 20:52:17.220207
user_443,68a5ed933d297682284a1a03,add_to_cart,3,0,Wrist Watches,2025-08-14 01:45:17.220212
user_150,68a5ed913d297682284a1934,add_to_cart,1,0,Shoes,2025-01-20 07:28:17.220218
user_772,68a5ed913d297682284a18a0,view,0,0,T-Shirts,2025-02-19 00:55:17.220223
user_441,68a5ed923d297682284a195d,add_to_cart,1,0,Jeans,2025-06-15 20:15:17.220228
user_448,68a5ed913d297682284a18c0,view,0,0,Jeans,2025-06-27 14:52:17.220233
user_309,68a5ed933d297682284a1a01,add_to_cart,1,0,Jeans,2024-10-18 23:01:17.220239
user_61,68a5ed923d297682284a195f,view,0,0,Wrist Watches,2025-01-30 08:53:17.220244
user_12,68a5ed913d297682284a18e2,view,0,0,Wrist Watches,2025-05-19 07:21:17.220248
user_397,68a5ed933d297682284a1a89,purchase,2,5,Jeans,2025-06-22 22:18:17.220255
user_687,68a5ed923d297682284a19ca,add_to_cart,3,0,T-Shirts,2025-07-28 07:51:17.220261
user_966,68a5ed933d297682284a1a46,add_to_cart,2,0,Jeans,2024-09-20 20:28:17.220273
user_424,68a5ed913d297682284a18be,add_to_cart,1,0,T-Shirts,2025-05-14 04:42:17.220278
user_879,68a5ed923d297682284a19aa,view,0,0,Wrist Watches,2024-10-10 00:00:17.220283
user_921,68a5ed933d297682284a1a55,view,0,0,Jeans,2025-08-09 13:34:17.220288
user_557,68a5ed923d297682284a19ac,view,0,0,Jeans,2025-05-16 00:20:17.220292
user_646,68a5ed913d297682284a1891,view,0,0,Shoes,2024-12-18 22:26:17.220297
user_582,68a5ed923d297682284a19c3,view,0,0,T-Shirts,2025-01-19 15:24:17.220304
user_396,68a5ed933d297682284a1a20,view,0,0,Jeans,2025-04-18 19:30:17.220309
user_419,68a5ed923d297682284a1992,view,0,0,Wrist Watches,2025-01-21 14:53:17.220314
user_985,68a5ed923d297682284a19d7,view,0,0,T-Shirts,2024-10-04 04:25:17.220318
user_924,68a5ed933d297682284a1a1f,purchase,2,4,Jeans,2025-07-09 15:48:17.220326
user_50,68a5ed913d297682284a18ae,view,0,0,T-Shirts,2025-05-12 18:07:17.220332
user_368,68a5ed923d297682284a194f,view,0,0,Shoes,2025-06-29 13:40:17.220337
user_204,68a5ed923d297682284a1999,view,0,0,Jeans,2024-11-28 00:28:17.220342
user_968,68a5ed923d297682284a19cc,view,0,0,Jeans,2025-08-08 22:50:17.220346
user_216,68a5ed933d297682284a1a3c,view,0,0,T-Shirts,2025-02-03 08:34:17.220351
user_578,68a5ed913d297682284a187e,view,0,0,Jeans,2024-08-28 00:28:17.220356
user_450,68a5ed923d297682284a19b2,view,0,0,Wrist Watches,2024-12-11 23:48:17.220361
user_84,68a5ed933d297682284a1a07,purchase,2,2,Jeans,2025-06-24 19:40:17.220367
user_873,68a5ed913d297682284a1896,add_to_cart,1,0,T-Shirts,2025-02-26 11:14:17.220373
user_74,68a5ed933d297682284a19f4,add_to_cart,3,0,Wrist Watches,2024-08-29 07:34:17.220379
user_147,68a5ed933d297682284a1a33,add_to_cart,2,0,T-Shirts,2025-04-07 05:01:17.220386
user_184,68a5ed933d297682284a1a08,add_to_cart,3,0,T-Shirts,2024-12-05 09:31:17.220392
user_104,68a5ed913d297682284a18ab,view,0,0,T-Shirts,2024-10-30 05:13:17.220397
user_154,68a5ed933d297682284a1a2f,view,0,0,Jeans,2025-02-10 02:40:17.220402
user_260,68a5ed913d297682284a18f4,add_to_cart,3,0,Shoes,2025-05-22 23:59:17.220409
user_410,68a5ed933d297682284a19f8,add_to_cart,3,0,T-Shirts,2025-02-07 06:48:17.220415
user_860,68a5ed923d297682284a199d,view,0,0,Shoes,2025-05-11 14:57:17.220419
user_172,68a5ed923d297682284a19b4,view,0,0,T-Shirts,2025-02-05 03:34:17.220424
user_86,68a5ed913d297682284a192b,view,0,0,Shoes,2024-11-15 05:01:17.220429
user_490,68a5ed933d297682284a1a2b,view,0,0,Shoes,2024-12-17 16:43:17.220435
user_819,68a5ed933d297682284a1a22,view,0,0,T-Shirts,2024-09-01 19:24:17.220440
user_258,68a5ed913d297682284a18f1,view,0,0,Jeans,2025-03-11 08:54:17.220444
user_629,68a5ed933d297682284a1a09,view,0,0,T-Shirts,2025-06-22 10:55:17.220449
user_962,68a5ed933d297682284a1a55,view,0,0,Jeans,2024-12-09 17:03:17.220454
user_155,68a5ed913d297682284a18b7,view,0,0,Wrist Watches,2024-09-15 04:25:17.220459
user_899,68a5ed913d297682284a1900,view,0,0,Shoes,2024-10-12 18:31:17.220463
user_753,68a5ed933d297682284a1a3a,view,0,0,Jeans,2025-03-30 00:42:17.220468
user_72,68a5ed923d297682284a1962,purchase,2,0,Shoes,2024-09-20 12:17:17.220474
user_94,68a5ed913d297682284a18cb,purchase,2,4,Jeans,2025-05-05 18:26:17.220480
user_498,68a5ed933d297682284a1a7d,view,0,0,Shoes,2025-01-31 16:39:17.220485
user_198,68a5ed913d297682284a18e9,view,0,0,Wrist Watches,2025-01-25 19:39:17.220490
user_287,68a5ed913d297682284a18f8,view,0,0,Shoes,2025-03-25 08:47:17.220494
user_217,68a5ed913d297682284a18e6,view,0,0,Wrist Watches,2025-03-30 09:29:17.220499
user_641,68a5ed913d297682284a18f4,view,0,0,Shoes,2025-01-02 08:45:17.220503
user_372,68a5ed923d297682284a1957,view,0,0,Wrist Watches,2025-07-07 14:20:17.220510
user_23,68a5ed933d297682284a1a27,view,0,0,Shoes,2024-08-23 14:24:17.220515
user_167,68a5ed913d297682284a18ec,view,0,0,Shoes,2025-06-12 23:26:17.220519
user_977,68a5ed933d297682284a19f0,view,0,0,Jeans,2025-06-25 21:28:17.220524
user_997,68a5ed913d297682284a192c,view,0,0,Jeans,2025-06-26 01:11:17.220529
user_308,68a5ed933d297682284a1a2e,add_to_cart,3,0,T-Shirts,2025-01-02 17:34:17.220534
user_833,68a5ed923d297682284a196e,view,0,0,Jeans,2025-06-21 16:04:17.220539
user_820,68a5ed913d297682284a1935,add_to_cart,2,0,Jeans,2024-12-07 20:10:17.220544
user_707,68a5ed933d297682284a19eb,view,0,0,T-Shirts,2025-04-06 00:48:17.220554
user_805,68a5ed923d297682284a19b7,view,0,0,Shoes,2025-07-17 07:47:17.220559
user_292,68a5ed913d297682284a18b4,view,0,0,Jeans,2024-10-31 01:19:17.220564
user_132,68a5ed923d297682284a19d6,add_to_cart,2,0,T-Shirts,2025-07-03 19:31:17.220569
user_383,68a5ed933d297682284a19f5,view,0,0,Wrist Watches,2024-12-26 22:27:17.220574
user_357,68a5ed913d297682284a18f4,view,0,0,Shoes,2025-03-28 19:20:17.220578
user_774,68a5ed913d297682284a192c,add_to_cart,3,0,Jeans,2025-01-24 02:21:17.220583
user_162,68a5ed933d297682284a1a24,view,0,0,Jeans,2025-08-14 15:58:17.220588
user_340,68a5ed933d297682284a1a07,view,0,0,Jeans,2025-02-09 13:08:17.220593
user_493,68a5ed933d297682284a1a66,view,0,0,Wrist Watches,2025-01-21 12:15:17.220598
user_856,68a5ed923d297682284a19c8,view,0,0,Jeans,2024-09-30 11:46:17.220602
user_9,68a5ed913d297682284a18df,view,0,0,Shoes,2025-02-02 06:01:17.220611
user_495,68a5ed933d297682284a1a2f,view,0,0,Jeans,2025-02-08 10:45:17.220615
user_176,68a5ed923d297682284a19d0,view,0,0,T-Shirts,2024-12-27 21:15:17.220620
user_627,68a5ed913d297682284a18d0,add_to_cart,1,0,Shoes,2024-10-19 11:34:17.220625
user_42,68a5ed923d297682284a19d2,view,0,0,Jeans,2024-10-19 19:45:17.220630
user_262,68a5ed913d297682284a192d,view,0,0,Shoes,2025-05-08 00:28:17.220639
user_943,68a5ed933d297682284a1a0a,add_to_cart,2,0,Shoes,2025-03-29 02:45:17.220645
user_161,68a5ed913d297682284a18a7,view,0,0,T-Shirts,2024-08-23 14:22:17.220650
user_517,68a5ed933d297682284a1a32,view,0,0,Jeans,2024-08-22 22:43:17.220655
user_806,68a5ed933d297682284a19db,view,0,0,T-Shirts,2025-05-18 00:13:17.220659
user_263,68a5ed913d297682284a18af,view,0,0,T-Shirts,2024-10-22 14:35:17.220665
user_932,68a5ed923d297682284a1960,add_to_cart,1,0,T-Shirts,2025-06-05 00:18:17.220673
user_807,68a5ed923d297682284a19c5,purchase,2,3,Wrist Watches,2025-01-17 15:12:17.220680
user_892,68a5ed933d297682284a1a5a,view,0,0,Shoes,2025-08-03 19:49:17.220686
user_358,68a5ed933d297682284a19e3,view,0,0,T-Shirts,2025-02-27 06:02:17.220691
user_472,68a5ed923d297682284a19a2,view,0,0,Shoes,2024-09-20 06:35:17.220696
user_259,68a5ed923d297682284a1951,view,0,0,Jeans,2025-07-10 16:05:17.220700
user_891,68a5ed923d297682284a194c,view,0,0,Shoes,2024-11-30 17:24:17.220705
user_381,68a5ed913d297682284a192a,view,0,0,Jeans,2025-04-09 17:21:17.220710
user_388,68a5ed933d297682284a19ea,add_to_cart,1,0,Jeans,2025-03-26 19:48:17.220715
user_769,68a5ed913d297682284a189a,view,0,0,Jeans,2025-02-01 07:25:17.220724
user_238,68a5ed913d297682284a1881,view,0,0,Wrist Watches,2024-08-22 23:59:17.220731
user_89,68a5ed923d297682284a19cb,view,0,0,T-Shirts,2025-04-26 18:07:17.220736
user_66,68a5ed913d297682284a190f,view,0,0,Wrist Watches,2025-02-09 23:38:17.220741
user_75,68a5ed913d297682284a18fc,view,0,0,T-Shirts,2024-12-01 02:24:17.220746
user_848,68a5ed923d297682284a19c9,view,0,0,Wrist Watches,2024-12-27 23:24:17.220751
user_790,68a5ed913d297682284a1933,view,0,0,T-Shirts,2025-02-09 13:11:17.220755
user_608,68a5ed923d297682284a1980,view,0,0,T-Shirts,2025-05-18 22:15:17.220760
user_645,68a5ed923d297682284a19c4,view,0,0,T-Shirts,2024-09-11 19:44:17.220765
user_731,68a5ed923d297682284a195a,view,0,0,T-Shirts,2025-05-26 07:35:17.220770
user_598,68a5ed923d297682284a198a,add_to_cart,2,0,Shoes,2025-08-19 23:31:17.220776
user_956,68a5ed923d297682284a1975,view,0,0,Wrist Watches,2025-01-14 15:54:17.220781
user_246,68a5ed923d297682284a195f,view,0,0,Wrist Watches,2025-07-13 17:06:17.220786
user_253,68a5ed913d297682284a18ec,view,0,0,Shoes,2024-11-13 15:13:17.220790
user_733,68a5ed913d297682284a1900,view,0,0,Shoes,2025-07-31 20:28:17.220796
user_764,68a5ed933d297682284a1a01,view,0,0,Jeans,2025-04-01 07:11:17.220800
user_604,68a5ed913d297682284a190d,view,0,0,Wrist Watches,2024-10-26 14:12:17.220805
user_59,68a5ed933d297682284a1a77,view,0,0,T-Shirts,2025-04-22 16:17:17.220811
user_592,68a5ed913d297682284a18a7,view,0,0,T-Shirts,2025-03-15 09:26:17.220818
user_440,68a5ed923d297682284a196b,view,0,0,Wrist Watches,2025-05-28 03:42:17.220827
user_968,68a5ed913d297682284a188a,view,0,0,Shoes,2024-10-11 01:31:17.220832
user_703,68a5ed933d297682284a19e8,view,0,0,Jeans,2025-08-05 00:58:17.220837
user_121,68a5ed923d297682284a19b5,view,0,0,Shoes,2025-05-18 06:58:17.220842
user_740,68a5ed913d297682284a18d4,add_to_cart,2,0,Wrist Watches,2024-12-23 21:13:17.220847
user_579,68a5ed913d297682284a18b1,add_to_cart,2,0,Shoes,2025-02-26 05:55:17.220853
user_629,68a5ed913d297682284a1907,view,0,0,Wrist Watches,2024-10-06 19:59:17.220858
